,Id,TotalMinutesAsleep,SleepDay,Date,WeightKg,BMI,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,Calories
25827,6962181067,442,5/4/2016 12:00:00 AM,4/28/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
25830,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
25831,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
25840,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
25847,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
25852,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
25853,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
25854,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
25858,6962181067,442,5/4/2016 12:00:00 AM,4/29/2016 11:59:59 PM,61.4000015258789,23.9599990844727,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
25861,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
25862,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
25871,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
25878,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
25883,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
25884,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
25885,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
25889,6962181067,442,5/4/2016 12:00:00 AM,4/30/2016 11:59:59 PM,61.0,23.8199996948242,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
25892,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
25893,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
25902,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
25909,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
25914,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
25915,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
25916,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
25920,6962181067,442,5/4/2016 12:00:00 AM,5/1/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
25923,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
25924,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
25933,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
25940,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
25945,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
25946,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
25947,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
25951,6962181067,442,5/4/2016 12:00:00 AM,5/2/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
25954,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
25955,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
25964,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
25971,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
25976,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
25977,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
25978,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
25982,6962181067,442,5/4/2016 12:00:00 AM,5/3/2016 11:59:59 PM,61.0,23.8199996948242,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
25985,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
25986,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
25995,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26002,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26007,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26008,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26009,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26013,6962181067,442,5/4/2016 12:00:00 AM,5/4/2016 11:59:59 PM,61.0999984741211,23.8500003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26016,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26017,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26026,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26033,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26038,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26039,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26040,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26044,6962181067,442,5/4/2016 12:00:00 AM,5/5/2016 11:59:59 PM,61.2999992370605,23.9300003051758,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26047,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26048,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26057,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26064,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26069,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26070,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26071,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26075,6962181067,442,5/4/2016 12:00:00 AM,5/6/2016 11:59:59 PM,61.5,24.0,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26078,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26079,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26088,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26095,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26100,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26101,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26102,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26106,6962181067,442,5/4/2016 12:00:00 AM,5/7/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26109,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26110,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26119,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26126,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26131,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26132,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26133,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26137,6962181067,442,5/4/2016 12:00:00 AM,5/8/2016 11:59:59 PM,61.2000007629395,23.8899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26140,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26141,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26150,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26157,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26162,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26163,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26164,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26168,6962181067,442,5/4/2016 12:00:00 AM,5/9/2016 11:59:59 PM,62.4000015258789,24.3500003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26171,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26172,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26181,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26188,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26193,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26194,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26195,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26199,6962181067,442,5/4/2016 12:00:00 AM,5/10/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26202,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26203,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26212,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26219,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26224,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26225,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26226,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26230,6962181067,442,5/4/2016 12:00:00 AM,5/11/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26233,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26234,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26243,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26250,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26255,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26256,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26257,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26261,6962181067,442,5/4/2016 12:00:00 AM,5/12/2016 11:59:59 PM,61.9000015258789,24.1700000762939,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26264,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26265,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26274,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26281,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26286,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26287,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26288,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26292,6962181067,467,5/5/2016 12:00:00 AM,4/12/2016 11:59:59 PM,62.5,24.3899993896484,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26295,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26296,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26305,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26312,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26317,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26318,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26319,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26323,6962181067,467,5/5/2016 12:00:00 AM,4/13/2016 11:59:59 PM,62.0999984741211,24.2399997711182,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26326,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26327,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
26336,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,4/24/2016,5029,3.3199999332428,3.3199999332428,0.0,0.0,3.3199999332428,1705
26343,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/1/2016,5454,3.60999989509583,3.60999989509583,0.0,0.0,3.60999989509583,1740
26348,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/6/2016,5908,3.91000008583069,3.91000008583069,0.0,0.0,3.91000008583069,1850
26349,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/7/2016,6815,4.5,4.5,0.0,0.0,4.5,1947
26350,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/8/2016,4188,2.76999998092651,2.76999998092651,0.0,0.519999980926514,2.25,1659
26354,6962181067,467,5/5/2016 12:00:00 AM,4/14/2016 11:59:59 PM,61.7000007629395,24.1000003814697,5/12/2016,3587,2.36999988555908,2.36999988555908,0.0,0.25,2.10999989509583,928
26357,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,4/14/2016,1551,1.02999997138977,1.02999997138977,0.0,0.0,1.02999997138977,1466
26358,6962181067,467,5/5/2016 12:00:00 AM,4/15/2016 11:59:59 PM,61.5,24.0,4/15/2016,5563,3.6800000667572,3.6800000667572,0.0,0.0,3.6800000667572,1756
